date,close
2016-05-27,82.465
2016-05-31,82.549
2016-06-01,82.611
2016-06-02,82.93
2016-06-03,82.815
2016-06-06,83.219
2016-06-07,83.252
2016-06-08,83.554
2016-06-09,83.026
2016-06-10,82.602
2016-06-13,81.53
2016-06-14,82.023
2016-06-15,82.02
2016-06-16,82.366
2016-06-17,82.395
2016-06-20,82.925
2016-06-21,82.942
2016-06-22,83.151
2016-06-23,84.133
2016-06-24,81.248
2016-06-27,80.183
2016-06-28,81.27
2016-06-29,82.53
2016-06-30,84.393
2016-07-01,84.581
2016-07-05,83.938
2016-07-06,83.828
2016-07-07,83.652
2016-07-08,85.282
2016-07-11,85.629
2016-07-12,85.65
2016-07-13,85.666
2016-07-14,86.111
2016-07-15,85.938
2016-07-18,85.691
2016-07-19,84.212
2016-07-20,84.147
2016-07-21,83.571
2016-07-22,84.264
2016-07-25,84.216
2016-07-26,84.36
2016-07-27,83.846
2016-07-28,84.123
2016-07-29,83.859
2016-08-01,83.713
2016-08-02,82.698
2016-08-03,82.843
2016-08-04,83.171
2016-08-05,83.775
2016-08-08,83.854
2016-08-09,83.424
2016-08-10,83.636
2016-08-11,84.75
2016-08-12,84.89
2016-08-15,85.259
2016-08-16,84.875
2016-08-17,84.464
2016-08-18,84.627
2016-08-19,84.433
2016-08-22,84.362
2016-08-23,84.787
2016-08-24,84.674
2016-08-25,84.332
2016-08-26,84.126
2016-08-29,84.861
2016-08-30,84.605
2016-08-31,84.129
2016-09-01,83.867
2016-09-02,84.385
2016-09-06,84.183
2016-09-07,83.776
2016-09-08,83.765
2016-09-09,81.446
2016-09-12,82.404
2016-09-13,81.261
2016-09-14,81.141
2016-09-15,81.911
2016-09-16,80.68
2016-09-19,81.057
2016-09-20,80.728
2016-09-21,81.567
2016-09-22,82.43
2016-09-23,81.371
2016-09-26,80.642
2016-09-27,81.264
2016-09-28,81.318
2016-09-29,80.908
2016-09-30,82.088
2016-10-03,82.039
2016-10-04,81.154
2016-10-05,81.625
2016-10-06,81.978
2016-10-07,81.336
2016-10-10,81.155
2016-10-11,79.676
2016-10-12,79.909
2016-10-13,79.347
2016-10-14,79.264
2016-10-17,79.096
2016-10-18,78.202
2016-10-19,77.706
2016-10-20,77.709
2016-10-21,77.77
2016-10-24,77.624
2016-10-25,77.28
2016-10-26,77.928
2016-10-27,77.302
2016-10-28,77.84
2016-10-31,78.077
2016-11-01,77.717
2016-11-02,77.332
2016-11-03,77.071
2016-11-04,76.902
2016-11-07,78.154
2016-11-08,78.555
2016-11-09,80.339
2016-11-10,81.165
2016-11-11,80.987
2016-11-14,81.426
2016-11-15,81.717
2016-11-16,81.939
2016-11-17,81.369
2016-11-18,81.109
2016-11-21,82.087
2016-11-22,82.62
2016-11-23,82.68
2016-11-25,83.172
2016-11-28,82.736
2016-11-29,82.893
2016-11-30,83.172
2016-12-01,83.875
2016-12-02,83.741
2016-12-05,83.796
2016-12-06,84.001
2016-12-07,84.828
2016-12-08,84.99
2016-12-09,85.352
2016-12-12,84.945
2016-12-13,85.352
2016-12-14,84.267
2016-12-15,84.322
2016-12-16,84.47
2016-12-19,84.722
2016-12-20,85.15
2016-12-21,84.837
2016-12-22,84.099
2016-12-23,84.027
2016-12-27,84.356
2016-12-28,83.287
2016-12-29,83.334
2016-12-30,82.822
2017-01-03,83.508
2017-01-04,84.112
2017-01-05,83.395
2017-01-06,83.077
2017-01-09,82.55
2017-01-10,82.706
2017-01-11,83.472
2017-01-12,83.324
2017-01-13,83.325
2017-01-17,83.881
2017-01-18,84.219
2017-01-19,83.948
2017-01-20,84.145
2017-01-23,83.673
2017-01-24,84.873
2017-01-25,85.799
2017-01-26,85.636
2017-01-27,85.306
2017-01-30,84.994
2017-01-31,84.888
2017-02-01,84.81
2017-02-02,84.672
2017-02-03,84.862
2017-02-06,85.01
2017-02-07,85.546
2017-02-08,85.851
2017-02-09,86.198
2017-02-10,86.49
2017-02-13,86.457
2017-02-14,86.443
2017-02-15,86.732
2017-02-16,87.033
2017-02-17,87.817
2017-02-21,88.363
2017-02-22,88.038
2017-02-23,87.071
2017-02-24,87.396
2017-02-27,87.375
2017-02-28,86.262
2017-03-01,86.943
2017-03-02,86.391
2017-03-03,86.167
2017-03-06,86.048
2017-03-07,85.65
2017-03-08,85.287
2017-03-09,84.654
2017-03-10,85.152
2017-03-13,85.351
2017-03-14,84.954
2017-03-15,85.71
2017-03-16,85.555
2017-03-17,85.248
2017-03-20,84.873
2017-03-21,84.14
2017-03-22,84.127
2017-03-23,84.182
2017-03-24,83.853
2017-03-27,83.639
2017-03-28,84.194
2017-03-29,84.184
2017-03-30,83.795
2017-03-31,83.584
2017-04-03,83.04
2017-04-04,82.884
2017-04-05,82.718
2017-04-06,82.694
2017-04-07,82.558
2017-04-10,82.78
2017-04-11,82.86
2017-04-12,82.012
2017-04-13,81.518
2017-04-17,82.203
2017-04-18,79.808
2017-04-19,79.636
2017-04-20,79.987
2017-04-21,79.739
2017-04-24,79.838
2017-04-25,80.603
2017-04-26,80.557
2017-04-27,80.397
2017-04-28,80.169
2017-05-01,79.725
2017-05-02,79.154
2017-05-03,79.409
2017-05-04,79.15
2017-05-05,79.538
2017-05-08,79.488
2017-05-09,79.451
2017-05-10,79.586
2017-05-11,78.955
2017-05-12,78.309
2017-05-15,78.123
2017-05-16,77.659
2017-05-17,76.673
2017-05-18,76.448
2017-05-19,76.824
2017-05-22,77.32
2017-05-23,76.906
2017-05-24,77.061
2017-05-25,77.318
2017-05-26,77.256
2017-05-30,76.859
2017-05-31,77.078
2017-06-01,77.709
2017-06-02,77.893
2017-06-05,77.998
2017-06-06,77.013
2017-06-07,76.688
2017-06-08,76.739
2017-06-09,77.85
2017-06-12,78.64
2017-06-13,78.543
2017-06-14,78.672
2017-06-15,78.511
2017-06-16,78.261
2017-06-19,78.48
2017-06-20,77.291
2017-06-21,76.623
2017-06-22,76.303
2017-06-23,76.86
2017-06-26,77.44
2017-06-27,76.821
2017-06-28,77.26
2017-06-29,77.005
2017-06-30,77.617
2017-07-03,78.2
2017-07-05,77.669
2017-07-06,76.515
2017-07-07,76.484
2017-07-10,76.043
2017-07-11,75.669
2017-07-12,75.047
2017-07-13,75.402
2017-07-14,75.772
2017-07-17,75.982
2017-07-18,75.863
2017-07-19,74.863
2017-07-20,75.166
2017-07-21,75.232
2017-07-24,75.244
2017-07-25,76.093
2017-07-26,75.117
2017-07-27,75.68
2017-07-28,74.893
2017-07-31,75.276
2017-08-01,75.495
2017-08-02,75.427
2017-08-03,75.391
2017-08-04,75.557
2017-08-07,75.316
2017-08-08,74.911
2017-08-09,74.974
2017-08-10,73.888
2017-08-11,73.91
2017-08-14,74.76
2017-08-15,74.096
2017-08-16,74.549
2017-08-17,73.979
2017-08-18,73.325
2017-08-21,73.412
2017-08-22,74.237
2017-08-23,73.717
2017-08-24,72.864
2017-08-25,73.462
2017-08-28,73.032
2017-08-29,73.055
2017-08-30,73.551
2017-08-31,73.983
2017-09-01,74.49
2017-09-05,74.136
2017-09-06,74.576
2017-09-07,74.033
2017-09-08,74.252
2017-09-11,74.69
2017-09-12,75.293
2017-09-13,75.675
2017-09-14,75.71
2017-09-15,75.986
2017-09-18,76.33
2017-09-19,76.024
2017-09-20,76.187
2017-09-21,75.724
2017-09-22,76.147
2017-09-25,77.052
2017-09-26,77.362
2017-09-27,77.167
2017-09-28,77.152
2017-09-29,77.191
2017-10-02,77.459
2017-10-03,77.383
2017-10-04,77.418
2017-10-05,77.693
2017-10-06,76.665
2017-10-09,76.021
2017-10-10,75.852
2017-10-11,76.0
2017-10-12,76.632
2017-10-13,77.034
2017-10-16,77.135
2017-10-17,79.592
2017-10-18,80.008
2017-10-19,78.59
2017-10-20,78.934
2017-10-23,79.1
2017-10-24,77.952
2017-10-25,77.7805
2017-10-26,78.154
2017-10-27,77.411
2017-10-30,77.026
2017-10-31,76.445
2017-11-01,76.033
2017-11-02,76.448
2017-11-03,76.347
2017-11-06,76.365
2017-11-07,76.563
2017-11-08,77.076
2017-11-09,76.888
2017-11-10,77.061
2017-11-13,76.173
2017-11-14,76.118
2017-11-15,74.971
2017-11-16,75.709
2017-11-17,75.957
2017-11-20,76.191
2017-11-21,76.444
2017-11-22,76.719
2017-11-24,76.398
2017-11-27,76.719
2017-11-28,78.574
2017-11-29,80.138
2017-11-30,80.876
2017-12-01,80.541
2017-12-04,82.415
2017-12-05,81.954
2017-12-06,81.181
2017-12-07,81.007
2017-12-08,81.613
2017-12-11,81.302
2017-12-12,80.876
2017-12-13,81.246
2017-12-14,80.487
2017-12-15,81.926
2017-12-18,82.494
2017-12-19,82.384
2017-12-20,82.744
2017-12-21,83.48
2017-12-22,83.512
2017-12-26,83.854
2017-12-27,83.945
2017-12-28,83.846
2017-12-29,83.65
2018-01-02,84.142
2018-01-03,83.897
2018-01-04,83.84
2018-01-05,84.354
2018-01-08,84.722
2018-01-09,84.598
2018-01-10,84.024
2018-01-11,85.469
2018-01-12,85.869
2018-01-16,85.223
2018-01-17,85.217
2018-01-18,85.35
2018-01-19,85.865
2018-01-22,86.371
2018-01-23,86.32
2018-01-24,90.868
2018-01-25,92.712
2018-01-26,93.103
2018-01-29,91.483
2018-01-30,90.243
2018-01-31,89.29
2018-02-01,88.847
2018-02-02,86.926
2018-02-05,84.319
2018-02-06,85.893
2018-02-07,85.723
