date,close
2013-07-05,46.2966666667
2013-07-08,46.4762222222
2013-07-09,46.9538888889
2013-07-10,47.6038888889
2013-07-11,48.275
2013-07-12,48.6605555556
2013-07-15,48.4561111111
2013-07-16,48.4938888889
2013-07-17,48.6205555556
2013-07-18,48.3972222222
2013-07-19,48.445
2013-07-22,48.4227777778
2013-07-23,48.0033333333
2013-07-24,47.6461111111
2013-07-25,47.35
2013-07-26,47.5911111111
2013-07-29,47.2105555556
2013-07-30,47.3038888889
2013-07-31,47.0305555556
2013-08-01,47.7577777778
2013-08-02,47.4305555556
2013-08-05,47.535
2013-08-06,47.155
2013-08-07,46.735
2013-08-08,46.8383333333
2013-08-09,46.8011111111
2013-08-12,46.9561111111
2013-08-13,47.03
2013-08-14,46.955
2013-08-15,46.5088888889
2013-08-16,46.2944444444
2013-08-19,46.0227777778
2013-08-20,46.4316666667
2013-08-21,46.2011111111
2013-08-22,46.4633333333
2013-08-23,46.6738888889
2013-08-26,46.7534444444
2013-08-27,45.9028888889
2013-08-28,46.0388888889
2013-08-29,46.2666666667
2013-08-30,45.9644444444
2013-09-03,46.3405555556
2013-09-04,46.9588888889
2013-09-05,47.1977777778
2013-09-06,47.4644444444
2013-09-09,47.7022222222
2013-09-10,48.3144444444
2013-09-11,48.3866666667
2013-09-12,48.0666111111
2013-09-13,48.0172222222
2013-09-16,48.4183333333
2013-09-17,48.6888888889
2013-09-18,49.2984444444
2013-09-19,49.2066666667
2013-09-20,49.1011111111
2013-09-23,48.89
2013-09-24,49.2025555556
2013-09-25,49.4866666667
2013-09-26,49.975
2013-09-27,49.7655555556
2013-09-30,49.8316666667
2013-10-01,50.2705555556
2013-10-02,50.4785555556
2013-10-03,50.1561111111
2013-10-04,50.5283333333
2013-10-07,50.19
2013-10-08,49.2844444444
2013-10-09,49.2733333333
2013-10-10,50.2935555556
2013-10-11,50.875
2013-10-14,51.1533333333
2013-10-15,50.725
2013-10-16,51.3615555556
2013-10-17,51.7788888889
2013-10-18,52.3641111111
2013-10-21,52.4172222222
2013-10-22,52.3927777778
2013-10-23,51.8901111111
2013-10-24,52.2683333333
2013-10-25,52.6594444444
2013-10-28,52.8411111111
2013-10-29,53.3072222222
2013-10-30,53.1338888889
2013-10-31,52.8122222222
2013-11-01,52.7433333333
2013-11-04,52.9594444444
2013-11-05,53.1738888889
2013-11-06,53.5
2013-11-07,52.5277777778
2013-11-08,53.145
2013-11-11,53.22
2013-11-12,53.1383333333
2013-11-13,53.4172222222
2013-11-14,53.1072222222
2013-11-15,53.0438888889
2013-11-18,52.6311111111
2013-11-19,52.2011111111
2013-11-20,51.7755555556
2013-11-21,52.0133333333
2013-11-22,52.1933333333
2013-11-25,52.105
2013-11-26,52.5472222222
2013-11-27,52.73
2013-11-29,52.7038888889
2013-12-02,52.8511111111
2013-12-03,52.9472222222
2013-12-04,52.6483333333
2013-12-05,52.6911111111
2013-12-06,53.2988888889
2013-12-09,53.1622222222
2013-12-10,53.2261111111
2013-12-11,52.6844444444
2013-12-12,52.4811111111
2013-12-13,52.7266666667
2013-12-16,53.0505555556
2013-12-17,53.0872222222
2013-12-18,53.6955555556
2013-12-19,53.7533333333
2013-12-20,54.7205555556
2013-12-23,55.0
2013-12-24,55.1366666667
2013-12-26,55.1188888889
2013-12-27,55.0272222222
2013-12-30,55.4494444444
2013-12-31,55.765
2014-01-02,55.2411111111
2014-01-03,55.2522222222
2014-01-06,54.7927777778
2014-01-07,55.6844444444
2014-01-08,55.8394444444
2014-01-09,55.525
2014-01-10,56.0194444444
2014-01-13,55.3883333333
2014-01-14,56.3561111111
2014-01-15,56.5616666667
2014-01-16,56.2022222222
2014-01-17,56.0533333333
2014-01-21,56.08
2014-01-22,56.2522222222
2014-01-23,56.0983333333
2014-01-24,54.5111111111
2014-01-27,54.0688888889
2014-01-28,53.7661111111
2014-01-29,53.6344444444
2014-01-30,54.2422222222
2014-01-31,54.0294444444
2014-02-03,52.6477777778
2014-02-04,52.695
2014-02-05,52.445
2014-02-06,53.1394444444
2014-02-07,53.1594444444
2014-02-10,53.2616666667
2014-02-11,53.7492222222
2014-02-12,53.7227777778
2014-02-13,53.9872222222
2014-02-14,54.3
2014-02-18,54.4083333333
2014-02-19,54.2772222222
2014-02-20,54.8855555556
2014-02-21,54.7266666667
2014-02-24,54.9855555556
2014-02-25,54.8616666667
2014-02-26,55.1011111111
2014-02-27,55.6688888889
2014-02-28,55.8655555556
2014-03-03,55.7166666667
2014-03-04,56.1338888889
2014-03-05,55.9344444444
2014-03-06,55.8927777778
2014-03-07,55.7833333333
2014-03-10,55.4866666667
2014-03-11,55.2766666667
2014-03-12,55.3833333333
2014-03-13,54.6233333333
2014-03-14,54.6766666667
2014-03-17,54.7855555556
2014-03-18,55.36
2014-03-19,54.94
2014-03-20,55.2166666667
2014-03-21,55.1916666667
2014-03-24,54.8355555556
2014-03-25,54.9144444444
2014-03-26,55.02
2014-03-27,55.0777777778
2014-03-28,55.4211111111
2014-03-31,55.8244444444
2014-04-01,56.1277777778
2014-04-02,56.1833333333
2014-04-03,55.8988888889
2014-04-04,54.9066666667
2014-04-07,53.8822222222
2014-04-08,54.4633333333
2014-04-09,55.23
2014-04-10,53.63
2014-04-11,52.97
2014-04-14,53.3588888889
2014-04-15,53.5855555556
2014-04-16,54.17
2014-04-17,54.3511111111
2014-04-21,54.45
2014-04-22,54.5788888889
2014-04-23,54.2122222222
2014-04-24,54.7822222222
2014-04-25,54.2366666667
2014-04-28,54.0811111111
2014-04-29,54.1311111111
2014-04-30,53.8894444444
2014-05-01,53.9772222222
2014-05-02,54.7466666667
2014-05-05,54.7955555556
2014-05-06,54.3077777778
2014-05-07,53.9411111111
2014-05-08,54.0148888889
2014-05-09,54.2688888889
2014-05-12,55.0688888889
2014-05-13,55.2977777778
2014-05-14,55.1622222222
2014-05-15,54.4011111111
2014-05-16,54.8755555556
2014-05-19,55.1511111111
2014-05-20,54.9022222222
2014-05-21,55.2511111111
2014-05-22,55.3744444444
2014-05-23,55.8288888889
2014-05-27,56.2177777778
2014-05-28,56.0322222222
2014-05-29,56.1355555556
2014-05-30,56.2866666667
2014-06-02,56.1222222222
2014-06-03,56.4455555556
2014-06-04,56.6644444444
2014-06-05,56.9705555556
2014-06-06,57.1744444444
2014-06-09,56.9822222222
2014-06-10,56.4966666667
2014-06-11,56.4155555556
2014-06-12,56.1383333333
2014-06-13,56.2655555556
2014-06-16,56.6011111111
2014-06-17,56.8133333333
2014-06-18,57.0322222222
2014-06-19,57.0888888889
2014-06-20,57.0677777778
2014-06-23,57.2688888889
2014-06-24,56.9411111111
2014-06-25,57.3122222222
2014-06-26,57.1022222222
2014-06-27,57.2077777778
2014-06-30,57.3633333333
2014-07-01,57.8566666667
2014-07-02,57.97
2014-07-03,58.2955555556
2014-07-07,57.9455555556
2014-07-08,57.7233333333
2014-07-09,58.4211111111
2014-07-10,58.3216666667
2014-07-11,58.4855555556
2014-07-14,58.5888888889
2014-07-15,58.3888888889
2014-07-16,59.2688888889
2014-07-17,58.8633333333
2014-07-18,59.2661111111
2014-07-21,59.1844444444
2014-07-22,59.3577777778
2014-07-23,59.3144444444
2014-07-24,59.3322222222
2014-07-25,59.8888888889
2014-07-28,60.1844444444
2014-07-29,60.3133333333
2014-07-30,60.7966666667
2014-07-31,60.2833333333
2014-08-01,60.1077777778
2014-08-04,60.3411111111
2014-08-05,60.2422222222
2014-08-06,59.9077777778
2014-08-07,59.74
2014-08-08,60.4433333333
2014-08-11,60.31
2014-08-12,60.1761111111
2014-08-13,60.3022222222
2014-08-14,60.7
2014-08-15,60.8544444444
2014-08-18,61.4711111111
2014-08-19,61.5972222222
2014-08-20,61.9188888889
2014-08-21,62.4022222222
2014-08-22,62.2938888889
2014-08-25,62.5344444444
2014-08-26,62.6227777778
2014-08-27,62.7380555556
2014-08-28,62.7166666667
2014-08-29,62.875
2014-09-02,62.8077777778
2014-09-03,62.6877777778
2014-09-04,62.6494444444
2014-09-05,62.9811111111
2014-09-08,62.9561111111
2014-09-09,62.5544444444
2014-09-10,62.5022222222
2014-09-11,62.81
2014-09-12,62.5955555556
2014-09-15,62.0444444444
2014-09-16,62.8038888889
2014-09-17,62.9488888889
2014-09-18,63.5672222222
2014-09-19,63.2377777778
2014-09-22,62.55
2014-09-23,62.3
2014-09-24,63.045
2014-09-25,61.9922222222
2014-09-26,62.6166666667
2014-09-29,62.4144444444
2014-09-30,62.6788888889
2014-10-01,61.4833333333
2014-10-02,61.6533333333
2014-10-03,62.3833333333
2014-10-06,62.265
2014-10-07,61.385
2014-10-08,62.4188888889
2014-10-09,61.12
2014-10-10,59.5366666667
2014-10-13,58.7144444444
2014-10-14,59.0477777778
2014-10-15,58.8488888889
2014-10-16,59.0044444444
2014-10-17,59.45
2014-10-20,60.28
2014-10-21,61.5844444444
2014-10-22,60.7627777778
2014-10-23,61.9383333333
2014-10-24,62.6855555556
2014-10-27,62.7255555556
2014-10-28,62.7555555556
2014-10-29,62.5588888889
2014-10-30,62.9233333333
2014-10-31,63.5866666667
2014-11-03,63.9811111111
2014-11-04,63.68
2014-11-05,64.0511111111
2014-11-06,64.4
2014-11-07,64.375
2014-11-10,64.4188888889
2014-11-11,64.25
2014-11-12,64.3933333333
2014-11-13,64.0988888889
2014-11-14,64.2955555556
2014-11-17,64.5955555556
2014-11-18,65.1933333333
2014-11-19,64.8316666667
2014-11-20,65.3
2014-11-21,65.6044444444
2014-11-24,66.2077777778
2014-11-25,66.4944444444
2014-11-26,66.7183333333
2014-11-28,67.1355555556
2014-12-01,66.3138888889
2014-12-02,66.2022222222
2014-12-03,66.6422222222
2014-12-04,66.4755555556
2014-12-05,66.5572222222
2014-12-08,65.9977777778
2014-12-09,65.9077777778
2014-12-10,64.8477777778
2014-12-11,65.1988888889
2014-12-12,64.5227777778
2014-12-15,64.5422222222
2014-12-16,64.07
2014-12-17,64.7116666667
2014-12-18,66.3533333333
2014-12-19,66.5077777778
2014-12-22,67.0377777778
2014-12-23,67.1816666667
2014-12-24,66.9411111111
2014-12-26,66.7888888889
2014-12-29,66.6422222222
2014-12-30,66.3327777778
2014-12-31,65.6866666667
2015-01-02,65.6133333333
2015-01-05,64.8205555556
2015-01-06,64.0588888889
2015-01-07,64.9272222222
2015-01-08,66.1433333333
2015-01-09,66.0944444444
2015-01-12,65.26
2015-01-13,65.15
2015-01-14,64.5483333333
2015-01-15,63.7161111111
2015-01-16,64.5077777778
2015-01-20,64.2822222222
2015-01-21,64.7261111111
2015-01-22,66.3538888889
2015-01-23,66.295
2015-01-26,66.38
2015-01-27,65.6861111111
2015-01-28,65.0122222222
2015-01-29,65.5066666667
2015-01-30,64.0222222222
2015-02-02,64.7244444444
2015-02-03,65.49
2015-02-04,66.2233333333
2015-02-05,66.605
2015-02-06,66.7716666667
2015-02-09,66.5855555556
2015-02-10,67.5622222222
2015-02-11,67.77
2015-02-12,68.0361111111
2015-02-13,68.5655555556
2015-02-17,68.65
2015-02-18,68.7955555556
2015-02-19,69.1077777778
2015-02-20,69.65
2015-02-23,69.4155555556
2015-02-24,69.3022222222
2015-02-25,69.5822222222
2015-02-26,70.0072222222
2015-02-27,70.4716666667
2015-03-02,71.1144444444
2015-03-03,70.2205555556
2015-03-04,70.4822222222
2015-03-05,70.3161111111
2015-03-06,69.6894444444
2015-03-09,69.8877777778
2015-03-10,68.3638888889
2015-03-11,68.6088888889
2015-03-12,69.0116666667
2015-03-13,68.6505555556
2015-03-16,69.2638888889
2015-03-17,69.0588888889
2015-03-18,69.7377777778
2015-03-19,69.8638888889
2015-03-20,70.4144444444
2015-03-23,70.5438888889
2015-03-24,70.3272222222
2015-03-25,68.5627777778
2015-03-26,68.5322222222
2015-03-27,68.9727777778
2015-03-30,69.315
2015-03-31,68.5205555556
2015-04-01,68.5677777778
2015-04-02,68.9677777778
2015-04-06,69.2866666667
2015-04-07,69.0661111111
2015-04-08,69.25
2015-04-09,69.7177777778
2015-04-10,69.86
2015-04-13,69.5683333333
2015-04-14,69.55
2015-04-15,69.9927777778
2015-04-16,69.7172222222
2015-04-17,68.9105555556
2015-04-20,69.7877777778
2015-04-21,70.3316666667
2015-04-22,70.5588888889
2015-04-23,71.1077777778
2015-04-24,70.0344444444
2015-04-27,69.2938888889
2015-04-28,69.395
2015-04-29,68.7166666667
2015-04-30,68.13
2015-05-01,68.9127777778
2015-05-04,69.3955555556
2015-05-05,67.925
2015-05-06,67.9455555556
2015-05-07,68.3605555556
2015-05-08,69.3527777778
2015-05-11,69.2633333333
2015-05-12,68.9055555556
2015-05-13,69.2266666667
2015-05-14,68.9994444444
2015-05-15,69.3611111111
2015-05-18,69.7888888889
2015-05-19,69.7311111111
2015-05-20,69.3111111111
2015-05-21,69.3677777778
2015-05-22,69.4788888889
2015-05-26,68.7983333333
2015-05-27,69.38
2015-05-28,69.4605555556
2015-05-29,69.33
2015-06-01,69.9588888889
2015-06-02,69.7944444444
2015-06-03,69.8005555556
2015-06-04,69.7711111111
2015-06-05,69.6711111111
2015-06-08,68.6555555556
2015-06-09,68.5011111111
2015-06-10,69.3855555556
2015-06-11,69.4866666667
2015-06-12,69.0322222222
2015-06-15,69.0733333333
2015-06-16,69.1533333333
2015-06-17,69.335
2015-06-18,70.2677777778
2015-06-19,70.0822222222
2015-06-22,70.3611111111
2015-06-23,70.1916666667
2015-06-24,69.7133333333
2015-06-25,70.4716666667
2015-06-26,70.1038888889
2015-06-29,68.5516666667
2015-06-30,68.6
2015-07-01,69.2861111111
2015-07-02,69.3533333333
2015-07-06,68.9805555556
2015-07-07,69.3816666667
2015-07-08,68.2
2015-07-09,68.2733333333
2015-07-10,69.0266666667
2015-07-13,69.5666666667
2015-07-14,70.0233333333
2015-07-15,69.8077777778
2015-07-16,69.94
2015-07-17,69.5533333333
2015-07-20,65.4388888889
2015-07-21,65.4644444444
2015-07-22,65.75
2015-07-23,66.0044444444
2015-07-24,65.6033333333
2015-07-27,65.3077777778
2015-07-28,66.0822222222
2015-07-29,66.46
2015-07-30,67.0522222222
2015-07-31,66.9666666667
2015-08-03,66.9111111111
2015-08-04,66.91
2015-08-05,67.3211111111
2015-08-06,66.8622222222
2015-08-07,66.8
2015-08-10,67.8111111111
2015-08-11,67.4055555556
2015-08-12,67.5666666667
2015-08-13,66.9411111111
2015-08-14,67.3077777778
2015-08-17,67.6988888889
2015-08-18,67.0633333333
2015-08-19,66.4511111111
2015-08-20,64.9044444444
2015-08-21,63.5611111111
2015-08-24,61.2944444444
2015-08-25,60.7244444444
2015-08-26,62.7844444444
2015-08-27,64.5744444444
2015-08-28,64.6166666667
2015-08-31,64.0333333333
2015-09-01,62.2344444444
2015-09-02,63.0688888889
2015-09-03,63.4744444444
2015-09-04,62.3555555556
2015-09-08,63.79
2015-09-09,62.8733333333
2015-09-10,62.5933333333
2015-09-11,62.5011111111
2015-09-14,62.5122222222
2015-09-15,63.1433333333
2015-09-16,63.6355555556
2015-09-17,62.9955555556
2015-09-18,61.6455555556
2015-09-21,61.64
2015-09-22,60.4655555556
2015-09-23,60.4277777778
2015-09-24,59.5933333333
2015-09-25,59.0522222222
2015-09-28,57.4511111111
2015-09-29,57.5211111111
2015-09-30,59.1633333333
2015-10-01,58.7577777778
2015-10-02,59.5488888889
2015-10-05,60.8338888889
2015-10-06,60.3766666667
2015-10-07,61.1477777778
2015-10-08,61.3066666667
2015-10-09,61.5755555556
2015-10-12,61.34
2015-10-13,60.5122222222
2015-10-14,60.465
2015-10-15,59.7411111111
2015-10-16,59.7811111111
2015-10-19,55.5365
2015-10-20,55.983
2015-10-21,55.421
2015-10-22,56.638
2015-10-23,57.79
2015-10-26,57.889
2015-10-27,57.641
2015-10-28,58.0785
2015-10-29,57.7005
2015-10-30,57.799
2015-11-02,58.445
2015-11-03,58.347
2015-11-04,57.708
2015-11-05,56.956
2015-11-06,57.366
2015-11-09,56.599
2015-11-10,56.527
2015-11-11,56.182
2015-11-12,55.524
2015-11-13,54.897
2015-11-16,55.8475
2015-11-17,55.754
2015-11-18,56.528
2015-11-19,56.047
2015-11-20,56.736
2015-11-23,56.452
2015-11-24,56.857
2015-11-25,56.977
2015-11-27,57.166
2015-11-30,57.114
2015-12-01,58.345
2015-12-02,57.383
2015-12-03,56.709
2015-12-04,57.578
2015-12-07,57.402
2015-12-08,57.5675
2015-12-09,56.681
2015-12-10,57.023
2015-12-11,55.5395
2015-12-14,55.3995
2015-12-15,56.026
2015-12-16,56.45
2015-12-17,55.184
2015-12-18,54.502
2015-12-21,55.4215
2015-12-22,55.9965
2015-12-23,56.771
2015-12-24,56.816
2015-12-28,56.81
2015-12-29,57.557
2015-12-30,57.127
2015-12-31,56.565
2016-01-04,55.745
2016-01-05,55.683
2016-01-06,54.783
2016-01-07,53.775
2016-01-08,52.646
2016-01-11,53.372
2016-01-12,53.506
2016-01-13,51.985
2016-01-14,52.8035
2016-01-15,50.949
2016-01-19,50.597
2016-01-20,50.198
2016-01-21,50.059
2016-01-22,51.546
2016-01-25,51.0805
2016-01-26,52.133
2016-01-27,51.608
2016-01-28,51.6705
2016-01-29,53.184
2016-02-01,53.333
2016-02-02,52.4705
2016-02-03,52.849
2016-02-04,51.981
2016-02-05,51.066
2016-02-08,48.82
2016-02-09,48.307
2016-02-10,48.542
2016-02-11,47.609
2016-02-12,49.174
2016-02-16,50.228
2016-02-17,51.235
2016-02-18,51.256
2016-02-19,51.108
2016-02-22,52.343
2016-02-23,51.678
2016-02-24,52.411
2016-02-25,53.07
2016-02-26,53.26
2016-02-29,52.835
2016-03-01,54.111
2016-03-02,54.118
2016-03-03,54.594
2016-03-04,54.797
2016-03-07,54.911
2016-03-08,53.89
2016-03-09,53.879
2016-03-10,54.103
2016-03-11,55.23
2016-03-14,55.293
2016-03-15,55.048
2016-03-16,55.511
2016-03-17,56.134
2016-03-18,56.447
2016-03-21,56.514
2016-03-22,56.594
2016-03-23,56.14
2016-03-24,56.04
2016-03-28,56.08
2016-03-29,56.939
2016-03-30,57.133
2016-03-31,57.151
2016-04-01,57.58
2016-04-04,57.216
2016-04-05,56.576
2016-04-06,57.159
2016-04-07,56.308
2016-04-08,56.427
2016-04-11,56.395
2016-04-12,56.537
2016-04-13,57.106
2016-04-14,56.155
2016-04-15,56.028
2016-04-18,56.436
2016-04-19,56.145
2016-04-20,56.619
2016-04-21,56.12
2016-04-22,56.294
2016-04-25,56.176
2016-04-26,56.608
2016-04-27,56.932
2016-04-28,56.012
2016-04-29,54.472
2016-05-02,54.795
2016-05-03,53.436
2016-05-04,53.168
2016-05-05,53.194
2016-05-06,53.566
2016-05-09,53.541
2016-05-10,54.087
2016-05-11,53.428
2016-05-12,52.699
2016-05-13,52.688
2016-05-16,52.734
2016-05-17,52.2615
2016-05-18,52.315
2016-05-19,52.111
2016-05-20,52.743
2016-05-23,52.578
2016-05-24,53.394
2016-05-25,53.7005
2016-05-26,53.679
2016-05-27,54.146
2016-05-31,54.301
2016-06-01,54.214
2016-06-02,54.884
2016-06-03,54.559
2016-06-06,54.617
2016-06-07,55.176
2016-06-08,55.414
2016-06-09,55.363
2016-06-10,54.471
2016-06-13,53.745
2016-06-14,53.786
2016-06-15,53.8195
2016-06-16,53.824
2016-06-17,53.851
2016-06-20,54.836
2016-06-21,55.185
2016-06-22,55.254
2016-06-23,56.395
2016-06-24,53.636
2016-06-27,51.965
2016-06-28,53.232
2016-06-29,54.327
2016-06-30,54.998
2016-07-01,54.944
2016-07-05,54.16
2016-07-06,54.363
2016-07-07,54.689
2016-07-08,56.099
2016-07-11,56.209
2016-07-12,56.97
2016-07-13,56.929
2016-07-14,56.98
2016-07-15,56.912
2016-07-18,57.17
2016-07-19,57.018
2016-07-20,57.73
2016-07-21,57.601
2016-07-22,57.981
2016-07-25,58.115
2016-07-26,58.437
2016-07-27,58.23
2016-07-28,58.581
2016-07-29,58.641
2016-08-01,58.637
2016-08-02,57.401
2016-08-03,57.859
2016-08-04,58.038
2016-08-05,58.598
2016-08-08,58.536
2016-08-09,58.509
2016-08-10,57.954
2016-08-11,58.625
2016-08-12,58.62
2016-08-15,58.837
2016-08-16,57.857
2016-08-17,57.348
2016-08-18,57.515
2016-08-19,57.693
2016-08-22,57.69
2016-08-23,57.87
2016-08-24,57.506
2016-08-25,57.879
2016-08-26,57.926
2016-08-29,58.2
2016-08-30,58.164
2016-08-31,58.09
2016-09-01,58.263
2016-09-02,59.081
2016-09-06,58.944
2016-09-07,59.68
2016-09-08,59.012
2016-09-09,57.361
2016-09-12,58.263
2016-09-13,57.283
2016-09-14,57.057
2016-09-15,57.609
2016-09-16,57.364
2016-09-19,57.634
2016-09-20,57.355
2016-09-21,58.207
2016-09-22,58.458
2016-09-23,58.182
2016-09-26,57.832
2016-09-27,58.229
2016-09-28,58.558
2016-09-29,58.273
2016-09-30,58.003
2016-10-03,57.991
2016-10-04,57.911
2016-10-05,58.018
2016-10-06,58.364
2016-10-07,58.244
2016-10-10,58.791
2016-10-11,57.771
2016-10-12,58.119
2016-10-13,58.341
2016-10-14,58.315
2016-10-17,58.032
2016-10-18,58.464
2016-10-19,58.669
2016-10-20,58.064
2016-10-21,58.786
2016-10-24,59.128
2016-10-25,58.694
2016-10-26,58.507
2016-10-27,58.533
2016-10-28,58.672
2016-10-31,58.578
2016-11-01,57.927
2016-11-02,57.112
2016-11-03,56.892
2016-11-04,56.854
2016-11-07,58.749
2016-11-08,59.124
2016-11-09,57.796
2016-11-10,57.934
2016-11-11,58.195
2016-11-14,58.147
2016-11-15,58.624
2016-11-16,59.029
2016-11-17,59.989
2016-11-18,59.675
2016-11-21,60.043
2016-11-22,59.548
2016-11-23,59.39
2016-11-25,59.785
2016-11-28,59.623
2016-11-29,59.603
2016-11-30,59.147
2016-12-01,57.719
2016-12-02,58.23
2016-12-05,58.769
2016-12-06,58.967
2016-12-07,60.423
2016-12-08,60.619
2016-12-09,60.227
2016-12-12,59.912
2016-12-13,60.493
2016-12-14,60.02
2016-12-15,60.437
2016-12-16,59.43
2016-12-19,60.097
2016-12-20,60.263
2016-12-21,60.099
2016-12-22,59.922
2016-12-23,60.089
2016-12-27,60.329
2016-12-28,59.798
2016-12-29,59.581
2016-12-30,59.275
2017-01-03,60.125
2017-01-04,60.848
2017-01-05,59.712
2017-01-06,59.792
2017-01-09,59.825
2017-01-10,59.423
2017-01-11,59.874
2017-01-12,59.848
2017-01-13,60.101
2017-01-17,60.178
2017-01-18,60.513
2017-01-19,59.964
2017-01-20,60.264
2017-01-23,60.043
2017-01-24,60.455
2017-01-25,61.388
2017-01-26,61.382
2017-01-27,61.551
2017-01-30,61.044
2017-01-31,61.026
2017-02-01,61.32
2017-02-02,61.596
2017-02-03,62.243
2017-02-06,61.832
2017-02-07,62.074
2017-02-08,62.743
2017-02-09,63.292
2017-02-10,63.309
2017-02-13,63.736
2017-02-14,63.663
2017-02-15,63.9605
2017-02-16,63.527
2017-02-17,63.648
2017-02-21,64.461
2017-02-22,64.601
2017-02-23,64.461
2017-02-24,64.871
2017-02-27,65.069
2017-02-28,65.131
2017-03-01,65.747
2017-03-02,65.341
2017-03-03,65.35
2017-03-06,64.881
2017-03-07,64.518
2017-03-08,64.612
2017-03-09,64.6
2017-03-10,65.206
2017-03-13,65.298
2017-03-14,64.922
2017-03-15,65.511
2017-03-16,65.661
2017-03-17,65.565
2017-03-20,65.507
2017-03-21,64.645
2017-03-22,65.01
2017-03-23,65.171
2017-03-24,65.626
2017-03-27,66.039
2017-03-28,66.253
2017-03-29,66.654
2017-03-30,66.831
2017-03-31,66.722
2017-04-03,65.836
2017-04-04,65.693
2017-04-05,65.565
2017-04-06,66.087
2017-04-07,66.212
2017-04-10,66.501
2017-04-11,66.806
2017-04-12,66.518
2017-04-13,66.267
2017-04-17,66.611
2017-04-18,66.398
2017-04-19,67.2785
2017-04-20,67.478
2017-04-21,67.267
2017-04-24,67.824
2017-04-25,68.561
2017-04-26,67.604
2017-04-27,68.078
2017-04-28,67.975
2017-05-01,68.488
2017-05-02,69.017
2017-05-03,68.847
2017-05-04,69.028
2017-05-05,69.462
2017-05-08,69.409
2017-05-09,69.474
2017-05-10,69.667
2017-05-11,69.106
2017-05-12,68.956
2017-05-15,69.564
2017-05-16,69.869
2017-05-17,68.891
2017-05-18,69.071
2017-05-19,69.572
2017-05-22,70.011
2017-05-23,70.098
2017-05-24,70.3015
2017-05-25,70.951
2017-05-26,70.906
2017-05-30,71.287
2017-05-31,71.113
2017-06-01,71.635
2017-06-02,71.898
2017-06-05,71.619
2017-06-06,71.261
2017-06-07,71.35
2017-06-08,71.536
2017-06-09,70.903
2017-06-12,70.2
2017-06-13,70.383
2017-06-14,70.213
2017-06-15,69.619
2017-06-16,69.762
2017-06-19,70.47
2017-06-20,69.817
2017-06-21,69.995
2017-06-22,70.144
2017-06-23,70.68
2017-06-26,70.486
2017-06-27,69.903
2017-06-28,70.495
2017-06-29,69.551
2017-06-30,69.562
2017-07-03,69.532
2017-07-05,69.975
2017-07-06,69.309
2017-07-07,70.456
